img,parish_all,parish_rem
LMSMPS501230024,0,0
LMSMPS501230025,0,0
LMSMPS501230027,0,0
LMSMPS501230029,0,0
LMSMPS501230030,0,0
LMSMPS501230032,1,1
LMSMPS501230033,1,1
LMSMPS501230036,1,1
LMSMPS501230039,1,1
LMSMPS501230042,1,1
LMSMPS501230044,1,1
LMSMPS501230046,1,1
LMSMPS501230049,1,1
LMSMPS501230051,1,0
LMSMPS501230055,1,1
LMSMPS501230058,1,1
LMSMPS501230061,1,1
LMSMPS501230063,1,1
LMSMPS501230068,1,1
LMSMPS501240007,0,0
LMSMPS501240009,0,0
LMSMPS501240010,0,0
LMSMPS501240011,0,0
LMSMPS501240015,1,0
LMSMPS501240017,0,0
LMSMPS501240020,0,0
LMSMPS501240023,0,0
LMSMPS501240024,0,0
LMSMPS501240025,0,0
LMSMPS501240026,0,0
LMSMPS501240027,0,0
LMSMPS501240028,0,0
LMSMPS501240029,0,0
LMSMPS501240030,0,0
LMSMPS501240032,0,0
LMSMPS501240034,0,0
LMSMPS501240036,0,0
LMSMPS501240037,0,0
LMSMPS501240039,0,0
LMSMPS501240041,0,0
LMSMPS501240043,0,0
LMSMPS501240044,1,1
LMSMPS501250005,0,0
LMSMPS501250007,0,0
LMSMPS501250008,0,0
LMSMPS501250010,0,0
LMSMPS501250013,0,0
LMSMPS501250014,0,0
LMSMPS501250017,0,0
LMSMPS501250019,0,0
LMSMPS501250021,0,0
LMSMPS501250023,0,0
LMSMPS501250025,0,0
LMSMPS501250027,0,0
LMSMPS501250029,0,0
LMSMPS501250031,0,0
LMSMPS501250033,1,1
LMSMPS501250036,1,1
LMSMPS501250039,1,1
LMSMPS501250042,1,1
LMSMPS501250046,1,1
LMSMPS501250049,1,1
LMSMPS501250051,1,1
LMSMPS501250054,1,1
LMSMPS501260007,0,0
LMSMPS501260009,0,0
LMSMPS501260011,0,0
LMSMPS501260013,0,0
LMSMPS501260015,0,0
LMSMPS501260017,0,0
LMSMPS501260019,0,0
LMSMPS501260020,0,0
LMSMPS501260022,0,0
LMSMPS501260023,1,1
LMSMPS501260026,1,1
LMSMPS501260036,0,0
LMSMPS501270002,0,0
LMSMPS501310008,0,0
LMSMPS501310009,0,0
LMSMPS501310011,0,0
LMSMPS501310013,0,0
LMSMPS501310014,0,0
LMSMPS501310016,0,0
LMSMPS501310017,0,0
LMSMPS501310018,1,1
LMSMPS501310020,1,1
LMSMPS501310023,1,1
LMSMPS501330010,0,0
LMSMPS501330011,0,0
LMSMPS501330012,0,0
LMSMPS501330013,0,0
LMSMPS501330014,0,0
LMSMPS501330015,0,0
LMSMPS501330016,0,0
LMSMPS501340002,1,0
LMSMPS501340004,0,0
LMSMPS501340006,0,0
LMSMPS501340008,0,0
LMSMPS501340016,0,0
LMSMPS501350011,0,0
LMSMPS501350012,0,0
LMSMPS501350014,0,0
LMSMPS501350016,0,0
LMSMPS501350017,0,0
LMSMPS501350018,0,0
LMSMPS501350019,0,0
LMSMPS501350020,0,0
LMSMPS501350021,0,0
LMSMPS501350022,0,0
LMSMPS501350023,0,0
LMSMPS501350026,0,0
LMSMPS501350027,0,0
LMSMPS501350029,0,0
LMSMPS501350032,0,0
LMSMPS501350034,0,0
LMSMPS501350035,0,0
LMSMPS501350036,0,0
LMSMPS501350037,0,0
LMSMPS501350038,0,0
LMSMPS501350039,0,0
LMSMPS501350040,0,0
LMSMPS501350041,0,0
LMSMPS501350042,0,0
LMSMPS501350043,0,0
LMSMPS501350044,0,0
LMSMPS501350045,0,0
LMSMPS501350046,0,0
LMSMPS501350047,0,0
LMSMPS501350048,0,0
LMSMPS501350049,0,0
LMSMPS501350050,0,0
LMSMPS501350051,0,0
LMSMPS501350052,0,0
LMSMPS501350053,0,0
LMSMPS501350056,1,1
LMSMPS501350058,1,1
LMSMPS501350061,1,1
LMSMPS501350063,1,1
LMSMPS501350066,1,1
LMSMPS501350069,1,1
LMSMPS501350072,1,1
LMSMPS501350074,1,1
LMSMPS501360006,0,0
LMSMPS501360007,0,0
LMSMPS501360008,0,0
LMSMPS501360009,0,0
LMSMPS501360010,0,0
LMSMPS501360012,0,0
LMSMPS501360017,0,0
LMSMPS501360018,0,0
LMSMPS501360019,0,0
LMSMPS501370009,0,0
LMSMPS501370011,0,0
LMSMPS501370013,0,0
LMSMPS501370016,0,0
LMSMPS501370017,0,0
LMSMPS501370021,0,0
LMSMPS501370022,0,0
LMSMPS501370026,0,0
LMSMPS501370028,0,0
LMSMPS501370029,0,0
LMSMPS501370030,0,0
LMSMPS501370031,0,0
LMSMPS501370033,0,0
LMSMPS501370035,0,0
LMSMPS501370036,0,0
LMSMPS501370037,0,0
LMSMPS501370039,0,0
LMSMPS501370041,0,0
LMSMPS501370043,0,0
LMSMPS501370045,0,0
LMSMPS501370047,0,0
LMSMPS501370051,0,0
LMSMPS501370054,0,0
LMSMPS501370056,0,0
LMSMPS501370058,0,0
LMSMPS501370061,0,0
LMSMPS501370063,0,0
LMSMPS501370065,0,0
LMSMPS501370067,0,0
LMSMPS501370069,0,0
LMSMPS501370071,0,0
LMSMPS501370073,0,0
LMSMPS501370074,0,0
LMSMPS501370076,0,0
LMSMPS501370078,0,0
LMSMPS501370080,0,0
LMSMPS501370082,0,0
LMSMPS501370083,0,0
LMSMPS501370085,0,0
LMSMPS501370086,0,0
LMSMPS501370087,0,0
LMSMPS501370089,0,0
LMSMPS501370091,0,0
LMSMPS501370093,0,0
LMSMPS501370094,0,0
LMSMPS501370096,0,0
LMSMPS501370098,0,0
LMSMPS501370100,0,0
LMSMPS501370102,0,0
LMSMPS501370103,0,0
LMSMPS501370106,0,0
LMSMPS501370108,0,0
LMSMPS501370110,0,0
LMSMPS501370112,0,0
LMSMPS501370114,0,0
LMSMPS501370116,0,0
LMSMPS501370119,0,0
LMSMPS501370121,0,0
LMSMPS501370123,0,0
LMSMPS501370125,0,0
LMSMPS501370127,0,0
LMSMPS501370129,0,0
LMSMPS501370131,0,0
LMSMPS501370133,0,0
LMSMPS501370134,0,0
LMSMPS501370136,0,0
LMSMPS501370138,0,0
LMSMPS501370140,0,0
LMSMPS501370142,0,0
LMSMPS501370144,1,1
LMSMPS501370147,1,1
LMSMPS501370149,1,1
LMSMPS501370151,1,1
LMSMPS501370154,1,1
LMSMPS501370157,1,1
LMSMPS501370160,1,1
LMSMPS501370161,1,1
LMSMPS501370163,1,1
LMSMPS501370167,1,1
LMSMPS501370196,0,0
LMSMPS501370199,0,0
LMSMPS501370202,0,0
LMSMPS501380012,0,0
LMSMPS501380014,0,0
LMSMPS501380015,0,0
LMSMPS501380027,0,0
LMSMPS501380029,1,0
LMSMPS501380032,0,0
LMSMPS501380033,0,0
LMSMPS501380035,0,0
LMSMPS501380037,0,0
LMSMPS501380039,0,0
LMSMPS501380042,0,0
LMSMPS501380043,0,0
LMSMPS501380044,0,0
LMSMPS501380046,0,0
LMSMPS501380047,0,0
LMSMPS501380048,0,0
LMSMPS501380050,0,0
LMSMPS501380052,0,0
LMSMPS501380056,0,0
LMSMPS501380058,0,0
LMSMPS501380059,1,1
LMSMPS501380062,1,1
LMSMPS501380065,1,1
LMSMPS501380067,1,1
LMSMPS501380071,1,1
LMSMPS501380075,1,1
LMSMPS501380078,1,1
LMSMPS501380081,1,1
LMSMPS501380093,0,0
LMSMPS501400002,0,0
LMSMPS501400004,0,0
LMSMPS501400005,1,1
LMSMPS501400008,1,1
LMSMPS501400011,1,1
LMSMPS501400013,1,1
LMSMPS501400018,1,0
LMSMPS501400020,1,1
LMSMPS501400027,0,0
LMSMPS501400035,0,0
LMSMPS501400036,0,0
LMSMPS501400038,0,0
LMSMPS501400039,0,0
LMSMPS501400041,0,0
LMSMPS501400043,0,0
LMSMPS501400045,0,0
LMSMPS501400047,0,0
LMSMPS501400049,0,0
LMSMPS501400051,1,1
LMSMPS501400053,1,1
LMSMPS501400056,1,1
LMSMPS501400061,1,1
LMSMPS501400065,1,0
LMSMPS501400067,1,1
LMSMPS501420014,0,0
LMSMPS501420016,0,0
LMSMPS501420017,0,0
LMSMPS501420018,0,0
LMSMPS501420019,0,0
LMSMPS501420020,0,0
LMSMPS501420025,0,0
LMSMPS501420029,0,0
LMSMPS501420030,0,0
LMSMPS501420031,0,0
LMSMPS501420033,0,0
LMSMPS501420035,0,0
LMSMPS501420037,0,0
LMSMPS501420039,0,0
LMSMPS501420042,0,0
LMSMPS501420044,0,0
LMSMPS501420045,0,0
LMSMPS501420048,0,0
LMSMPS501420051,0,0
LMSMPS501420052,0,0
LMSMPS501420053,0,0
LMSMPS501420055,0,0
LMSMPS501420056,0,0
LMSMPS501420057,0,0
LMSMPS501420058,0,0
LMSMPS501420061,0,0
LMSMPS501420064,0,0
LMSMPS501420067,0,0
LMSMPS501420070,0,0
LMSMPS501420072,0,0
LMSMPS501420074,0,0
LMSMPS501420076,0,0
LMSMPS501420078,0,0
LMSMPS501420080,0,0
LMSMPS501420083,0,0
LMSMPS501420086,0,0
LMSMPS501420089,0,0
LMSMPS501420092,0,0
LMSMPS501420095,0,0
LMSMPS501420099,1,1
LMSMPS501420103,1,1
LMSMPS501420106,1,1
LMSMPS501420109,1,1
LMSMPS501420112,1,1
LMSMPS501420115,1,1
LMSMPS501420117,1,1
LMSMPS501420120,1,1
LMSMPS501420123,1,1
LMSMPS501430005,0,0
LMSMPS501430006,0,0
LMSMPS501430008,0,0
LMSMPS501430010,0,0
LMSMPS501430012,0,0
LMSMPS501430014,0,0
LMSMPS501430015,0,0
LMSMPS501430016,0,0
LMSMPS501430017,0,0
LMSMPS501430018,0,0
LMSMPS501430019,0,0
LMSMPS501430020,0,0
LMSMPS501430021,0,0
LMSMPS501430022,0,0
LMSMPS501430023,0,0
LMSMPS501430024,0,0
LMSMPS501430025,0,0
LMSMPS501430027,1,1
LMSMPS501430031,1,1
LMSMPS501430034,0,0
LMSMPS501430043,0,0
LMSMPS501440006,0,0
LMSMPS501440008,0,0
LMSMPS501440010,0,0
LMSMPS501440012,0,0
LMSMPS501440014,0,0
LMSMPS501440015,0,0
LMSMPS501440016,0,0
LMSMPS501440018,0,0
LMSMPS501440020,0,0
LMSMPS501440022,0,0
LMSMPS501440023,0,0
LMSMPS501440024,0,0
LMSMPS501440025,0,0
LMSMPS501440026,0,0
LMSMPS501440027,0,0
LMSMPS501440028,0,0
LMSMPS501440031,0,0
LMSMPS501440033,0,0
LMSMPS501440035,0,0
LMSMPS501440038,0,0
LMSMPS501440039,0,0
LMSMPS501440040,0,0
LMSMPS501440041,0,0
LMSMPS501440043,0,0
LMSMPS501440045,0,0
LMSMPS501440047,0,0
LMSMPS501440048,0,0
LMSMPS501440049,0,0
LMSMPS501440051,0,0
LMSMPS501440053,0,0
LMSMPS501440055,0,0
LMSMPS501440056,0,0
LMSMPS501440061,0,0
LMSMPS501440063,0,0
LMSMPS501440066,0,0
LMSMPS501440069,0,0
LMSMPS501440071,0,0
LMSMPS501440074,0,0
LMSMPS501440076,0,0
LMSMPS501440078,0,0
LMSMPS501440081,0,0
LMSMPS501440084,0,0
LMSMPS501440087,0,0
LMSMPS501440090,0,0
LMSMPS501440093,0,0
LMSMPS501440096,1,1
LMSMPS501440098,1,1
LMSMPS501440100,0,0
LMSMPS501440101,0,0
LMSMPS501440102,0,0
LMSMPS501440104,0,0
LMSMPS501440109,1,0
LMSMPS501440112,1,1
LMSMPS501440113,1,1
LMSMPS501440116,1,1
LMSMPS501440118,1,1
LMSMPS501440121,1,1
LMSMPS501440125,1,1
LMSMPS501440128,1,1
LMSMPS501440131,1,1
LMSMPS501450002,0,0
LMSMPS501450004,1,1
LMSMPS501460011,0,0
LMSMPS501460013,0,0
LMSMPS501460015,0,0
LMSMPS501460016,0,0
LMSMPS501460018,0,0
LMSMPS501460020,0,0
LMSMPS501460022,0,0
LMSMPS501460024,0,0
LMSMPS501460026,0,0
LMSMPS501460028,0,0
LMSMPS501460031,0,0
LMSMPS501460033,0,0
LMSMPS501460036,0,0
LMSMPS501460038,0,0
LMSMPS501460045,0,0
LMSMPS501460049,1,0
LMSMPS501460053,1,0
LMSMPS501460060,0,0
LMSMPS501460061,0,0
LMSMPS501460062,0,0
LMSMPS501460063,0,0
LMSMPS501460064,0,0
LMSMPS501460066,0,0
LMSMPS501460068,0,0
LMSMPS501460069,0,0
LMSMPS501460071,0,0
LMSMPS501460073,0,0
LMSMPS501460074,1,1
LMSMPS501460077,1,0
LMSMPS501460078,0,0
LMSMPS501460086,0,0
LMSMPS501460090,0,0
LMSMPS501460091,0,0
LMSMPS501460092,0,0
LMSMPS501460093,0,0
LMSMPS501460094,0,0
LMSMPS501460095,0,0
LMSMPS501460096,0,0
LMSMPS501460098,0,0
LMSMPS501460099,1,1
LMSMPS501460102,1,1
LMSMPS501460107,1,1
LMSMPS501460110,1,0
LMSMPS501460114,1,1
LMSMPS501460117,1,1
LMSMPS501460120,1,1
LMSMPS501460123,1,1
LMSMPS501460126,1,1
LMSMPS501460129,1,1
LMSMPS501460159,0,0
LMSMPS501470006,0,0
LMSMPS501470007,0,0
LMSMPS501470008,0,0
LMSMPS501470010,0,0
LMSMPS501470011,0,0
LMSMPS501470012,0,0
LMSMPS501470013,0,0
LMSMPS501470014,0,0
LMSMPS501470015,0,0
LMSMPS501470016,0,0
LMSMPS501470018,0,0
LMSMPS501470019,0,0
LMSMPS501470020,0,0
LMSMPS501470021,0,0
LMSMPS501470022,0,0
LMSMPS501470023,0,0
LMSMPS501470024,0,0
LMSMPS501470025,1,1
LMSMPS501480002,0,0
LMSMPS501480004,0,0
LMSMPS501480006,0,0
LMSMPS501480009,0,0
LMSMPS501480011,0,0
LMSMPS501480013,0,0
LMSMPS501480014,0,0
LMSMPS501480016,0,0
LMSMPS501480018,0,0
LMSMPS501480020,0,0
LMSMPS501480022,0,0
LMSMPS501480024,0,0
LMSMPS501480027,0,0
LMSMPS501480028,0,0
LMSMPS501480030,0,0
LMSMPS501480032,0,0
LMSMPS501480034,0,0
LMSMPS501480036,0,0
LMSMPS501480038,0,0
LMSMPS501480040,0,0
LMSMPS501480043,0,0
LMSMPS501480046,0,0
LMSMPS501480047,0,0
LMSMPS501480050,0,0
LMSMPS501480051,0,0
LMSMPS501500002,0,0
LMSMPS501500004,0,0
LMSMPS501500008,0,0
LMSMPS501500009,0,0
LMSMPS501500013,0,0
LMSMPS501500014,0,0
LMSMPS501500015,0,0
LMSMPS501510002,0,0
LMSMPS501510005,1,1
LMSMPS501520008,0,0
LMSMPS501520009,0,0
LMSMPS501520010,1,1
LMSMPS501520011,1,1
LMSMPS501520014,0,0
LMSMPS501520015,0,0
LMSMPS501520017,0,0
LMSMPS501520019,0,0
LMSMPS501520022,0,0
LMSMPS501520024,0,0
LMSMPS501520025,0,0
LMSMPS501520026,0,0
LMSMPS501520027,0,0
LMSMPS501520028,0,0
LMSMPS501520030,1,0
LMSMPS501520031,0,0
LMSMPS501520034,0,0
LMSMPS501520036,0,0
LMSMPS501520038,0,0
LMSMPS501520039,0,0
LMSMPS501520040,0,0
LMSMPS501520041,0,0
LMSMPS501520042,0,0
LMSMPS501520046,0,0
LMSMPS501520048,0,0
LMSMPS501520050,0,0
LMSMPS501520051,0,0
LMSMPS501520053,1,1
LMSMPS501520056,1,1
LMSMPS501520058,1,1
LMSMPS501520060,1,1
LMSMPS501520065,1,1
LMSMPS501520068,1,1
LMSMPS501520071,1,1
LMSMPS501520074,1,1
LMSMPS501520076,1,1
LMSMPS501520079,1,1
LMSMPS501520082,1,1
LMSMPS501520085,1,1
LMSMPS501520088,1,1
LMSMPS501520091,1,1
LMSMPS501520095,1,1
LMSMPS501530008,0,0
LMSMPS501530009,0,0
LMSMPS501530010,0,0
LMSMPS501530012,0,0
LMSMPS501530013,0,0
LMSMPS501530014,0,0
LMSMPS501530015,0,0
LMSMPS501530016,0,0
LMSMPS501530017,1,1
LMSMPS501530021,1,1
LMSMPS501540019,0,0
LMSMPS501540020,0,0
LMSMPS501540021,0,0
LMSMPS501540022,0,0
LMSMPS501540023,0,0
LMSMPS501540024,0,0
LMSMPS501540025,0,0
LMSMPS501540026,0,0
LMSMPS501540027,0,0
LMSMPS501540028,0,0
LMSMPS501540029,0,0
LMSMPS501540031,0,0
LMSMPS501540033,0,0
LMSMPS501540035,0,0
LMSMPS501540037,0,0
LMSMPS501540039,0,0
LMSMPS501540041,0,0
LMSMPS501540043,0,0
LMSMPS501540046,0,0
LMSMPS501540047,0,0
LMSMPS501540049,0,0
LMSMPS501540051,0,0
LMSMPS501540053,0,0
LMSMPS501540055,0,0
LMSMPS501540057,0,0
LMSMPS501540059,0,0
LMSMPS501540061,0,0
LMSMPS501540063,0,0
LMSMPS501540065,0,0
LMSMPS501540069,0,0
LMSMPS501540071,0,0
LMSMPS501540073,0,0
LMSMPS501540075,0,0
LMSMPS501540077,0,0
LMSMPS501540079,0,0
LMSMPS501540081,0,0
LMSMPS501540083,0,0
LMSMPS501540085,0,0
LMSMPS501540087,0,0
LMSMPS501540089,0,0
LMSMPS501540091,0,0
LMSMPS501540093,0,0
LMSMPS501540095,0,0
LMSMPS501540097,0,0
LMSMPS501540099,0,0
LMSMPS501540101,0,0
LMSMPS501540103,0,0
LMSMPS501540105,0,0
LMSMPS501540108,0,0
LMSMPS501540110,0,0
LMSMPS501540112,0,0
LMSMPS501540114,0,0
LMSMPS501540117,0,0
LMSMPS501540119,0,0
LMSMPS501540121,0,0
LMSMPS501540123,0,0
LMSMPS501540125,0,0
LMSMPS501540127,0,0
LMSMPS501540129,0,0
LMSMPS501540131,0,0
LMSMPS501540133,0,0
LMSMPS501540135,0,0
LMSMPS501540137,0,0
LMSMPS501540139,0,0
LMSMPS501540141,0,0
LMSMPS501540143,0,0
LMSMPS501540145,0,0
LMSMPS501540147,0,0
LMSMPS501540149,0,0
LMSMPS501540151,0,0
LMSMPS501540153,0,0
LMSMPS501540155,0,0
LMSMPS501540157,0,0
LMSMPS501540159,0,0
LMSMPS501540161,0,0
LMSMPS501540163,0,0
LMSMPS501540165,0,0
LMSMPS501540167,0,0
LMSMPS501540169,0,0
LMSMPS501540172,0,0
LMSMPS501540175,0,0
LMSMPS501540177,0,0
LMSMPS501540179,0,0
LMSMPS501540181,0,0
LMSMPS501540183,0,0
LMSMPS501540186,0,0
LMSMPS501540188,0,0
LMSMPS501540192,0,0
LMSMPS501540198,0,0
LMSMPS501540199,0,0
LMSMPS501540201,1,1
LMSMPS501540204,1,1
LMSMPS501540207,1,1
LMSMPS501540210,1,1
LMSMPS501540212,1,1
LMSMPS501540214,1,1
LMSMPS501540217,1,1
LMSMPS501540220,1,1
LMSMPS501540223,1,1
LMSMPS501540227,1,1
LMSMPS501540230,1,1
LMSMPS501540231,1,1
LMSMPS501540234,1,1
LMSMPS501550005,0,0
LMSMPS501550007,0,0
LMSMPS501550008,0,0
LMSMPS501550009,0,0
LMSMPS501550011,0,0
LMSMPS501550012,0,0
LMSMPS501550014,0,0
LMSMPS501550016,0,0
LMSMPS501550018,0,0
LMSMPS501550019,0,0
LMSMPS501550020,0,0
LMSMPS501550021,0,0
LMSMPS501550022,0,0
LMSMPS501550024,0,0
LMSMPS501550025,0,0
LMSMPS501550027,1,1
LMSMPS501550030,1,1
LMSMPS501550033,1,1
LMSMPS501550036,1,1
LMSMPS501570020,0,0
LMSMPS501570022,0,0
LMSMPS501570025,0,0
LMSMPS501570027,0,0
LMSMPS501570029,1,1
LMSMPS501570031,0,0
LMSMPS501570033,0,0
LMSMPS501570035,0,0
LMSMPS501570037,0,0
LMSMPS501570038,0,0
LMSMPS501570039,0,0
LMSMPS501570040,0,0
LMSMPS501570041,0,0
LMSMPS501570042,0,0
LMSMPS501570043,0,0
LMSMPS501570044,0,0
LMSMPS501570045,0,0
LMSMPS501570046,0,0
LMSMPS501570047,0,0
LMSMPS501570048,0,0
LMSMPS501570049,0,0
LMSMPS501570050,0,0
LMSMPS501570051,0,0
LMSMPS501570052,1,1
LMSMPS501570055,1,1
LMSMPS501570058,1,1
LMSMPS501570061,1,1
LMSMPS501570065,1,1
LMSMPS501570067,1,1
LMSMPS501570068,1,1
LMSMPS501580016,0,0
LMSMPS501580017,0,0
LMSMPS501580019,0,0
LMSMPS501580020,0,0
LMSMPS501580022,0,0
LMSMPS501580023,0,0
LMSMPS501580025,0,0
LMSMPS501580027,0,0
LMSMPS501580029,0,0
LMSMPS501580030,0,0
LMSMPS501580032,0,0
LMSMPS501580033,0,0
LMSMPS501580037,0,0
LMSMPS501580038,0,0
LMSMPS501580039,0,0
LMSMPS501590019,0,0
LMSMPS501590021,0,0
LMSMPS501590022,0,0
LMSMPS501590024,0,0
LMSMPS501590026,0,0
LMSMPS501590028,0,0
LMSMPS501590031,0,0
LMSMPS501590033,0,0
LMSMPS501590034,0,0
LMSMPS501590035,0,0
LMSMPS501590036,0,0
LMSMPS501590037,0,0
LMSMPS501590038,0,0
LMSMPS501590040,0,0
LMSMPS501590042,0,0
LMSMPS501590043,0,0
LMSMPS501590044,0,0
LMSMPS501590045,0,0
LMSMPS501590046,0,0
LMSMPS501590047,0,0
LMSMPS501590049,0,0
LMSMPS501590053,0,0
LMSMPS501590055,0,0
LMSMPS501590059,1,1
LMSMPS501590066,1,1
LMSMPS501590068,1,1
LMSMPS501590070,1,1
LMSMPS501590074,1,1
LMSMPS501590076,1,1
LMSMPS501590083,1,1
LMSMPS501590085,1,1
LMSMPS501590086,1,1
LMSMPS501590094,1,1
LMSMPS501590100,1,1
LMSMPS501590103,1,1
LMSMPS501590106,1,1
LMSMPS501590111,1,1
LMSMPS501590113,1,1
LMSMPS501590115,1,1
LMSMPS501590118,1,1
LMSMPS501590122,1,1
LMSMPS501600011,0,0
LMSMPS501600012,0,0
LMSMPS501600013,0,0
LMSMPS501600014,0,0
LMSMPS501600019,1,1
LMSMPS501600022,1,1
LMSMPS501610004,0,0
LMSMPS501610005,0,0
LMSMPS501610008,0,0
LMSMPS501610012,0,0
LMSMPS501610014,0,0
LMSMPS501610016,0,0
LMSMPS501610018,0,0
LMSMPS501610020,0,0
LMSMPS501610022,0,0
LMSMPS501610029,0,0
LMSMPS501610030,0,0
LMSMPS501610031,0,0
LMSMPS501610033,0,0
LMSMPS501610034,0,0
LMSMPS501610036,0,0
LMSMPS501610037,0,0
LMSMPS501610041,0,0
LMSMPS501610044,0,0
LMSMPS501610047,1,1
LMSMPS501610051,1,1
LMSMPS501610052,1,1
LMSMPS501610055,1,1
LMSMPS501610058,1,1
LMSMPS501610062,1,1
LMSMPS501610064,1,1
LMSMPS501610066,1,1
LMSMPS501610069,1,1
LMSMPS501610074,1,1
LMSMPS501610077,1,1
LMSMPS501610078,1,1
LMSMPS501620006,0,0
LMSMPS501620007,0,0
LMSMPS501620009,0,0
LMSMPS501620010,0,0
LMSMPS501620012,1,1
LMSMPS501620014,0,0
LMSMPS501620016,0,0
LMSMPS501620020,1,1
LMSMPS501620023,1,1
LMSMPS501620026,1,1
LMSMPS501620038,0,0
LMSMPS501630009,0,0
LMSMPS501630010,0,0
LMSMPS501630012,0,0
LMSMPS501630014,0,0
LMSMPS501630017,0,0
LMSMPS501630018,0,0
LMSMPS501630020,0,0
LMSMPS501630022,0,0
LMSMPS501630024,0,0
LMSMPS501630026,0,0
LMSMPS501630028,0,0
LMSMPS501630030,0,0
LMSMPS501630032,1,1
LMSMPS501630034,1,0
LMSMPS501630037,0,0
LMSMPS501630039,0,0
LMSMPS501630041,0,0
LMSMPS501630043,0,0
LMSMPS501630045,0,0
LMSMPS501630046,0,0
LMSMPS501630047,0,0
LMSMPS501630048,0,0
LMSMPS501630049,0,0
LMSMPS501630050,0,0
LMSMPS501630051,0,0
LMSMPS501630052,0,0
LMSMPS501630053,0,0
LMSMPS501630054,0,0
LMSMPS501630055,0,0
LMSMPS501630056,0,0
LMSMPS501630057,0,0
LMSMPS501630061,1,1
LMSMPS501630064,1,1
LMSMPS501630065,1,1
LMSMPS501630067,1,1
LMSMPS501630068,1,1
LMSMPS501630071,1,1
LMSMPS501630074,1,1
LMSMPS501630077,1,1
LMSMPS501630080,1,1
LMSMPS501640011,0,0
LMSMPS501640015,0,0
LMSMPS501640017,0,0
LMSMPS501640018,0,0
LMSMPS501640020,0,0
LMSMPS501640022,0,0
LMSMPS501640024,0,0
LMSMPS501640025,0,0
LMSMPS501640026,0,0
LMSMPS501640027,0,0
LMSMPS501640028,0,0
LMSMPS501640029,0,0
LMSMPS501640030,0,0
LMSMPS501640031,0,0
LMSMPS501640032,0,0
LMSMPS501640033,0,0
LMSMPS501640034,0,0
LMSMPS501640035,0,0
LMSMPS501640036,0,0
LMSMPS501640037,0,0
LMSMPS501640038,0,0
LMSMPS501640041,1,1
LMSMPS501640043,1,1
LMSMPS501650040,0,0
LMSMPS501650041,0,0
LMSMPS501650044,0,0
LMSMPS501650045,0,0
LMSMPS501650047,0,0
LMSMPS501650049,0,0
LMSMPS501650052,0,0
LMSMPS501650054,0,0
LMSMPS501650055,0,0
LMSMPS501650056,0,0
LMSMPS501650057,0,0
LMSMPS501650058,0,0
LMSMPS501650059,0,0
LMSMPS501650061,0,0
LMSMPS501650062,0,0
LMSMPS501650064,0,0
LMSMPS501650066,1,0
LMSMPS501650068,0,0
LMSMPS501650070,0,0
LMSMPS501650072,0,0
LMSMPS501650074,0,0
LMSMPS501650076,0,0
LMSMPS501650080,0,0
LMSMPS501650082,0,0
LMSMPS501650084,0,0
LMSMPS501650086,0,0
LMSMPS501650089,1,1
LMSMPS501650091,1,1
LMSMPS501650092,1,1
LMSMPS501650095,0,0
LMSMPS501650097,1,1
LMSMPS501650100,1,1
LMSMPS501650103,0,0
LMSMPS501650107,0,0
LMSMPS501650110,1,1
LMSMPS501650113,1,1
LMSMPS501650115,1,1
LMSMPS501650117,1,1
LMSMPS501650120,1,1
LMSMPS501650128,0,0
LMSMPS501660017,1,1
LMSMPS501660021,0,0
LMSMPS501660024,0,0
LMSMPS501660025,0,0
LMSMPS501660027,0,0
LMSMPS501660028,0,0
LMSMPS501660030,0,0
LMSMPS501660031,0,0
LMSMPS501660032,0,0
LMSMPS501660035,0,0
LMSMPS501660036,1,1
LMSMPS501660039,1,1
LMSMPS501660042,1,1
LMSMPS501660045,1,1
LMSMPS501660057,0,0
LMSMPS501660058,0,0
LMSMPS501670017,0,0
LMSMPS501670019,0,0
LMSMPS501670021,0,0
LMSMPS501670023,0,0
LMSMPS501670025,0,0
LMSMPS501670027,0,0
LMSMPS501670028,0,0
LMSMPS501670029,0,0
LMSMPS501670030,0,0
LMSMPS501670031,1,0
LMSMPS501670032,0,0
LMSMPS501670033,0,0
LMSMPS501670035,0,0
LMSMPS501670038,0,0
LMSMPS501670042,0,0
LMSMPS501670043,0,0
LMSMPS501670044,0,0
LMSMPS501670045,0,0
LMSMPS501670046,0,0
LMSMPS501670048,0,0
LMSMPS501670049,0,0
LMSMPS501670051,0,0
LMSMPS501670054,0,0
LMSMPS501670057,0,0
LMSMPS501670060,0,0
LMSMPS501670063,0,0
LMSMPS501670065,0,0
LMSMPS501670066,1,1
LMSMPS501670070,1,1
LMSMPS501670073,1,1
LMSMPS501670076,1,1
LMSMPS501670079,1,1
LMSMPS501670082,1,1
LMSMPS501670085,1,1
LMSMPS501670098,0,0
LMSMPS501680008,0,0
LMSMPS501680010,0,0
LMSMPS501680012,0,0
LMSMPS501680014,0,0
LMSMPS501680016,0,0
LMSMPS501680017,0,0
LMSMPS501680019,0,0
LMSMPS501680020,0,0
LMSMPS501680021,0,0
LMSMPS501680022,0,0
LMSMPS501680025,0,0
LMSMPS501680031,0,0
LMSMPS501680032,0,0
LMSMPS501680033,0,0
LMSMPS501680034,0,0
LMSMPS501680035,1,0
LMSMPS501680037,0,0
LMSMPS501680038,0,0
LMSMPS501680040,0,0
